2.394699999999999918e+01	2.444318088762564400e+01
2.561100000000000065e+01	2.653823352396123525e+01
2.159400000000000119e+01	2.382320389051898957e+01
2.354500000000000171e+01	2.484799062002571191e+01
2.144699999999999918e+01	2.073232299441004756e+01
2.318599999999999994e+01	2.312939788065089175e+01
2.458199999999999719e+01	2.264360664721310812e+01
2.782900000000000063e+01	2.538310191343892441e+01
2.363199999999999790e+01	2.261132609284821626e+01
1.922599999999999909e+01	2.009498750307536952e+01
2.548900000000000077e+01	2.197446727424430790e+01
2.361199999999999832e+01	2.357949115630308157e+01
2.204699999999999704e+01	2.503176661983452433e+01
2.641499999999999915e+01	2.356952893723449804e+01
2.084600000000000009e+01	2.316100447459821154e+01
2.082600000000000051e+01	2.089487258311410400e+01
2.631500000000000128e+01	2.310416036045704402e+01
2.796599999999999753e+01	2.659123291350961438e+01
2.055699999999999861e+01	2.378917930190759122e+01
2.268499999999999872e+01	2.226645452570314632e+01
1.858500000000000085e+01	2.053846265546823346e+01
2.325199999999999889e+01	2.301654769473836382e+01
2.838599999999999923e+01	2.535065429132439263e+01
2.035399999999999920e+01	2.142203281673417692e+01
2.062400000000000233e+01	2.081886129448942668e+01
1.999800000000000111e+01	2.047392075547628565e+01
2.370499999999999829e+01	2.303531586556639610e+01
2.557499999999999929e+01	2.499617556401717167e+01
2.248699999999999832e+01	2.564799477370834779e+01
2.091800000000000281e+01	2.332588189598505934e+01
2.266499999999999915e+01	2.411974990577282085e+01
2.416800000000000281e+01	2.275532137889537765e+01
2.135699999999999932e+01	2.191501785231789512e+01
2.389699999999999847e+01	2.272801258483398712e+01
2.649399999999999977e+01	2.379940952216262673e+01
1.953500000000000014e+01	2.072004829877872467e+01
2.891099999999999781e+01	2.389475032435532142e+01
2.161100000000000065e+01	2.318385192158595487e+01
2.487300000000000111e+01	2.400208918432239358e+01
2.318900000000000006e+01	2.328437986891886169e+01
1.526299999999999990e+01	2.025687535278922979e+01
2.579400000000000048e+01	2.385629757014586261e+01
2.372800000000000153e+01	2.404626627036131836e+01
2.636699999999999733e+01	2.372604367815307214e+01
2.833300000000000196e+01	2.444748995427962868e+01
2.021300000000000097e+01	2.309853421515979122e+01
2.620800000000000196e+01	2.424495631034071863e+01
2.371300000000000097e+01	2.164185674270479964e+01
2.441300000000000026e+01	2.484696613966923096e+01
2.014199999999999946e+01	1.987181574343825119e+01
2.435599999999999810e+01	2.261035864467184453e+01
2.253800000000000026e+01	2.314228478677077661e+01
2.504500000000000171e+01	2.349374268159706958e+01
1.932600000000000051e+01	2.058688471308717993e+01
2.152100000000000080e+01	2.059528197378775971e+01
2.417199999999999704e+01	2.155179978891114345e+01
2.399199999999999733e+01	2.220621722196727177e+01
2.672199999999999775e+01	2.535997301061371090e+01
2.361800000000000210e+01	2.361633470422202663e+01
2.172500000000000142e+01	2.169113267124601663e+01
2.484099999999999753e+01	2.473039661238919251e+01
2.065800000000000125e+01	2.250453534018422275e+01
2.436800000000000210e+01	2.242798389719574814e+01
2.411599999999999966e+01	2.017338675204612386e+01
2.484400000000000119e+01	2.461783074576202779e+01
1.805300000000000082e+01	2.001432021641638670e+01
2.313800000000000168e+01	2.401155527970739811e+01
2.202300000000000324e+01	2.183227839678528071e+01
2.474800000000000111e+01	2.119498837274131731e+01
1.805900000000000105e+01	2.092781442247967050e+01
1.945100000000000051e+01	2.125891793570526644e+01
2.528699999999999903e+01	2.350919840824710150e+01
2.373300000000000054e+01	2.073727057323643308e+01
1.965500000000000114e+01	2.150949106472117478e+01
2.323600000000000065e+01	2.354267177986012527e+01
2.161199999999999832e+01	2.030549795597165286e+01
2.324500000000000099e+01	2.170062155350636246e+01
2.512300000000000111e+01	2.514037462583349480e+01
2.428099999999999881e+01	2.275381575598621708e+01
2.460699999999999932e+01	2.270946242436708573e+01
2.296599999999999753e+01	2.395573858524327449e+01
2.669300000000000139e+01	2.342244083861496406e+01
1.754200000000000159e+01	1.994723554523581299e+01
2.728699999999999903e+01	2.474825606597200789e+01
2.008299999999999841e+01	2.387975018382440950e+01
2.273300000000000054e+01	2.172359549135949663e+01
2.348300000000000054e+01	2.143996866190670758e+01
1.908500000000000085e+01	2.213173066018139679e+01
2.042299999999999827e+01	1.920642650703809551e+01
1.770299999999999940e+01	2.112580442122466806e+01
2.446400000000000219e+01	2.315125643843646941e+01
2.079500000000000171e+01	2.102961259533151761e+01
2.045499999999999829e+01	2.227998251481196590e+01
2.303099999999999881e+01	2.341663618005869907e+01
2.027299999999999969e+01	1.918701113563867011e+01
2.471800000000000352e+01	2.321335295378369779e+01
2.222199999999999775e+01	2.217431843155162952e+01
1.849399999999999977e+01	2.338801980030681449e+01
2.084800000000000253e+01	2.109442544213274573e+01
2.144599999999999795e+01	2.195690012051549900e+01
1.887800000000000011e+01	2.111894083376185804e+01
2.531099999999999994e+01	2.482950842094238197e+01
1.686899999999999977e+01	1.899738043430119916e+01
2.787000000000000099e+01	2.500834206937779669e+01
2.105300000000000082e+01	2.034035696016993100e+01
1.494900000000000162e+01	1.676346725105713986e+01
1.839099999999999824e+01	1.863948122177881928e+01
2.517900000000000205e+01	2.391458720693573170e+01
2.152699999999999747e+01	2.046765162127366722e+01
2.382600000000000051e+01	2.535643581545085823e+01
1.800400000000000134e+01	2.334618274367938184e+01
2.367300000000000182e+01	2.282732908991401644e+01
2.236699999999999733e+01	2.117288338316031826e+01
2.438400000000000034e+01	2.058060324002183705e+01
2.370100000000000051e+01	2.181089664625176638e+01
2.302699999999999747e+01	2.335230282693150983e+01
2.306500000000000128e+01	2.301587169719922343e+01
2.296300000000000097e+01	2.317608389607496022e+01
2.526199999999999690e+01	2.227531616818628990e+01
2.592399999999999949e+01	2.503589566085230800e+01
2.594900000000000162e+01	2.370338736508968935e+01
1.829799999999999827e+01	1.949223757815729030e+01
2.108500000000000085e+01	2.123567092973662085e+01
2.649099999999999966e+01	2.144123278583532866e+01
1.564599999999999902e+01	2.183799526538761526e+01
2.873400000000000176e+01	2.779468205174912754e+01
2.199300000000000210e+01	2.103910937985805774e+01
2.093400000000000105e+01	2.239186324625180902e+01
2.639600000000000080e+01	2.513436245242938583e+01
2.136300000000000310e+01	2.076421940211823980e+01
2.313899999999999935e+01	2.199701696059861433e+01
2.519300000000000139e+01	2.043626093352824924e+01
2.332300000000000040e+01	2.042065706028140681e+01
2.462500000000000000e+01	2.288008965020470598e+01
1.966199999999999903e+01	2.397558395378390017e+01
2.005599999999999739e+01	2.298324108491582507e+01
1.837699999999999889e+01	2.288468948966685090e+01
1.930000000000000071e+01	2.038721059456439022e+01
2.191499999999999915e+01	2.149515723436815406e+01
2.298099999999999810e+01	2.295409681464161267e+01
2.424199999999999733e+01	2.262910257106807066e+01
2.268199999999999861e+01	2.136549258484490821e+01
2.461300000000000310e+01	2.167746224838107238e+01
2.225000000000000000e+01	2.000948515198956912e+01
2.305999999999999872e+01	2.152982454555886704e+01
2.018700000000000117e+01	2.159570150541485845e+01
2.070300000000000296e+01	2.271942162276237909e+01
1.836799999999999855e+01	2.171088114080357201e+01
2.411699999999999733e+01	2.325068452092488869e+01
2.050300000000000011e+01	2.220088297933554244e+01
2.554800000000000182e+01	2.550690509040789777e+01
2.023799999999999955e+01	2.286474761374547526e+01
1.993299999999999983e+01	2.144216348635009695e+01
2.126999999999999957e+01	2.187803287029942823e+01
2.192099999999999937e+01	2.229816490244657956e+01
2.449099999999999966e+01	2.478424129336438853e+01
1.989600000000000080e+01	2.199522921898082828e+01
2.233099999999999952e+01	2.364128916563960559e+01
2.562000000000000099e+01	2.477381145742439728e+01
2.105800000000000338e+01	2.252891130400124808e+01
2.462699999999999889e+01	2.710180099161480172e+01
2.456699999999999662e+01	2.472417746853453480e+01
2.355099999999999838e+01	2.115578437555983982e+01
2.430800000000000338e+01	2.114015787807620228e+01
1.928500000000000014e+01	1.982643503640693083e+01
2.452199999999999847e+01	2.443236974982352550e+01
1.925000000000000000e+01	2.024542140516204825e+01
2.123400000000000176e+01	2.128536660525186619e+01
2.040700000000000003e+01	2.237073911957005379e+01
1.898999999999999844e+01	2.216385139225457834e+01
1.864099999999999824e+01	2.135402633768400449e+01
2.162300000000000111e+01	2.018280459150506090e+01
2.539999999999999858e+01	2.470709553137367820e+01
2.258300000000000196e+01	2.119543211568740304e+01
2.363599999999999923e+01	2.271089065798286200e+01
2.296000000000000085e+01	2.400249145229224723e+01
2.333900000000000219e+01	2.200521868473292741e+01
2.763899999999999935e+01	2.624091219494464156e+01
2.217699999999999960e+01	2.289809521172857387e+01
2.384900000000000020e+01	2.266059454693524344e+01
2.484099999999999753e+01	2.176342956529506267e+01
2.336300000000000310e+01	2.224195574515830032e+01
2.149300000000000210e+01	2.225361266543334082e+01
2.126500000000000057e+01	2.138372359004508638e+01
2.020799999999999841e+01	1.888097798921615222e+01
1.594900000000000162e+01	2.054147018573642924e+01
2.588100000000000023e+01	2.201273384204067796e+01
2.413199999999999790e+01	2.232470182381821644e+01
2.362699999999999889e+01	2.494606892426055822e+01
2.224800000000000111e+01	2.366317215074586855e+01
2.062099999999999866e+01	2.149360621153781992e+01
2.782800000000000296e+01	2.448132592702221899e+01
2.410599999999999810e+01	2.230390404165444806e+01
2.710699999999999932e+01	2.529813670881692644e+01
2.526300000000000168e+01	2.322313212576407082e+01
2.107800000000000296e+01	2.165312459025943781e+01
1.792200000000000060e+01	2.260440270714205369e+01
2.314300000000000068e+01	2.530293284788007924e+01
2.387400000000000233e+01	2.234188758565271726e+01
2.023300000000000054e+01	2.396942099644072144e+01
2.630199999999999960e+01	2.446833734231409707e+01
2.649099999999999966e+01	2.555613345545262760e+01
2.458399999999999963e+01	2.097001128203726950e+01
2.169500000000000028e+01	2.178049046303623726e+01
2.476199999999999690e+01	2.522891730218568895e+01
2.439499999999999957e+01	2.357995483228773281e+01
2.189499999999999957e+01	2.401218138528534496e+01
2.504199999999999804e+01	2.498383591989443531e+01
2.215500000000000114e+01	2.257907516092715383e+01
2.003000000000000114e+01	2.050833307005717288e+01
2.690800000000000125e+01	2.022296270718792144e+01
2.743699999999999761e+01	2.504306320494661264e+01
2.173699999999999832e+01	2.272417138649846180e+01
2.284900000000000020e+01	2.229878486839446694e+01
2.241900000000000048e+01	2.086973674411252588e+01
2.151199999999999690e+01	2.293882891031314486e+01
2.295400000000000063e+01	2.373243389089250499e+01
2.259099999999999753e+01	2.507101905477824388e+01
2.639999999999999858e+01	2.352702889956979249e+01
2.292599999999999838e+01	2.461570678655048283e+01
2.373000000000000043e+01	2.164754221409041435e+01
2.287099999999999866e+01	2.237941921530750733e+01
2.277199999999999847e+01	2.237940803505681941e+01
2.411499999999999844e+01	2.133950416336571720e+01
